RegionName	team_number	selection	unique_product	commodity
Volta	67	158	maize (corn) - sack	186
Volta	67	158	palm nut fruits - half sack	748
Volta	67	158	motor tyre - piece (s)	21
Volta	67	158	motor bike spare parts (piston rings) - piece (s)	475
Volta	67	158	fresh tomatoes - basket	231
Volta	67	158	garden eggs (solanu, ntroba) - half sack	214
Volta	67	158	yam (cocoyam,water yam) - sack	4
Volta	67	158	rice (local rice) - half sack	547
Volta	67	158	maize (corn) - half sack	70
Volta	67	158	sheep (1yr to 3yrs male) - piece (s)	94
Volta	67	158	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - polythene bag	719
Volta	67	158	sugar - fertilizer bag	248
Volta	67	158	charcoal - half sack	72
Volta	67	158	fresh groundnut - fertilizer bag	937
Volta	67	158	akpeteshie - gallon (25L)	401
Volta	67	158	yam (cocoyam,water yam) - tuber	17
Volta	67	158	fresh fish - fertilizer bag	377
Volta	67	158	fresh coconut - sack	427
Volta	67	158	sugar - bag 50kg	120
Volta	67	158	maize (corn) - fertilizer bag	144
Volta	67	158	rice - bag 50kg	36
Volta	67	158	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - sack	256
Volta	67	158	garden eggs (solanu, ntroba) - sack	257
Volta	67	158	cassava dough - rubber bag	455
Volta	67	158	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - rubber bag	1007
Volta	67	158	vinegar - bottle (1L)	1766
Volta	67	158	maize (corn) - half fertilizer bag	642
Volta	67	158	fresh groundnut - half sack	695
Volta	67	158	dried (dry) fish (gblolovi, amani) - heaped basket	753
Volta	67	158	cement - bag 50kg	41
Volta	67	158	metal door (medium) - piece (s)	315
Volta	67	158	wooden door - piece (s)	661
Volta	67	158	bathroom slippers (chalewote) - pair	756
Volta	67	158	spaghetti - pack	507
Volta	67	158	fresh fish - pan	262
Volta	67	158	fresh groundnut - sack	817
Volta	67	158	orange - fertilizer bag	732
Volta	67	158	okro - rubber bag	254
Volta	67	158	rice - rubber bag	64
Volta	67	158	maize (corn) - pan	69
Volta	67	158	local broom - piece (s)	39
Volta	67	158	biscuits - pack	352
Volta	67	158	diaper - pack	196
Volta	67	158	beans - sack	111
Volta	67	158	dried coconut (dry) - half sack	1080
Volta	67	158	flour (bread) - half sack	677
Volta	67	158	glass cup (wine glass) - box	1088
Volta	67	158	tomato sauce (mackerel) tin (425g) - box (24)	577
Volta	67	158	plastic (rubber) basket - piece (s)	251
Volta	67	158	body lotion (body cream) - piece (s)	334
Volta	67	158	watermelon (medium) - piece (s)	600
Volta	67	158	orange - half sack	333
Volta	67	158	dried (dry) fish (gblolovi, amani) - polythene bag	585
Volta	67	158	soap - box	3
Volta	67	158	canned soft drink (330ml) - carton (24)	235
Volta	67	158	palm nut fruits - sack	438
Volta	67	158	flour (bread) - bag 25kg	418
Volta	67	158	fresh pepper - basket	27
Volta	67	158	cassava dough - sack	610
Volta	67	158	kokonte (cassava chips) - sack	222
Volta	67	158	fresh tomatoes - rubber bowl	150
Volta	67	158	pito yeast - sack	1321
Volta	67	158	fresh tomatoes - rubber bag	32
Volta	67	158	okro - sack	673
Volta	67	158	sheep (above 3yrs male) - piece (s)	782
Volta	67	158	canned soft drink (330ml) - pack (12)	112
Volta	67	158	metal bar - piece (s)	239
Volta	67	158	milk - box	14
Volta	67	158	biscuits - box	234
Volta	67	158	sugar - half sack	212
Volta	67	158	satellite dish - piece (s)	608
Volta	67	158	power zone (detergent) - bottle (500ml)	592
Volta	67	158	fresh pepper - sack	190
Volta	67	158	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - small sack	878
Volta	67	158	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - half sack	278
Volta	67	158	motor bike spare parts - box	298
Volta	67	158	rice - polythene bag	88
Volta	67	158	beans - fertilizer bag	83
Volta	67	158	local standing broom - piece (s)	447
Volta	67	158	fresh pepper - half sack	250
Volta	67	158	gari - half sack	744
Volta	67	158	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - rubber bowl	901
Volta	67	158	cassava - sack	191
Volta	67	158	milk (tin) - pack (24)	893
Volta	67	158	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - fertilizer bag	276
Volta	67	158	cassava dough - fertilizer bag	815
Volta	67	158	cassava peels - sack	578
Volta	67	158	yam (cocoyam,water yam) - small sack	5
Volta	67	158	kokonte (cassava chips) - fertilizer bag	1463
Volta	67	158	4 inch pvc pipe (10 feet) 3m - piece (s)	602
Volta	67	158	fresh pepper - fertilizer bag	25
Volta	67	158	okro - polythene bag	63
Volta	67	158	tomato sauce (mackerel) tin (155g) - pack (5)	1418
Volta	67	158	fresh groundnut - rubber bowl	1218
Volta	67	158	maize (corn) flour - polythene bag	137
Volta	67	158	frozen chicken - carton	97
Volta	67	158	frozen fish - carton	361
Volta	67	158	new gas cylinder (15kg) - piece (s)	683
Volta	67	158	maize (corn) flour - half fertilizer bag	86
Volta	67	158	banana - bunch	203
Volta	67	158	orange - sack	243
Volta	67	158	gari - fertilizer bag	742
Volta	67	158	material cloth (fabric) - 6 yards	770
Volta	67	158	hair accessories - polythene bag	1037
Volta	67	158	underwear - piece (s)	437
Volta	67	158	slippers - pair	469
Volta	67	158	mosquito net - pack	1188
Volta	67	158	maize (corn) - rubber bag	570
Volta	67	158	hand bag (lady's hand bag) - piece (s)	586
Volta	67	158	rice - bag 5kg	7
Volta	67	158	plantain - bunch	56
Volta	67	158	konkonte (cassava flour) - sack	842
Volta	67	158	fresh fish - rubber bowl	844
Volta	67	158	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - bundle	204
Volta	67	158	cassava dough - half sack	492
Volta	67	158	goat (1yr to 3yrs female) - piece (s)	122
Volta	67	158	goat (above 3yrs female) - piece (s)	828
Volta	67	158	soft drink (300ml) - pack (12)	467
Volta	67	158	eskimo chest (ice chest, food flask) - piece (s)	301
Volta	67	158	tomato paste - tin (400g)	522
Volta	67	158	second hand clothes - sack	34
Volta	67	158	poultry feed - bag 25kg	362
Volta	67	158	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - half fertilizer bag	915
Volta	67	158	onion - sack	179
Volta	67	158	iron rods (12mm) - piece (s)	880
Volta	67	158	iron rods (14mm) - piece (s)	408
Volta	67	158	binding wire - roll	897
Volta	67	158	maize (corn) - small sack	50
Volta	67	158	material cloth (fabric) - sack	283
Volta	67	158	salt - polythene bag	79
Volta	67	158	eggs - crate	174
Volta	67	158	wawa board - piece (s)	242
Volta	67	158	dried (dry) fish (gblolovi, amani) - basket	261
Volta	67	158	fresh coconut - pan	1201
Volta	67	158	smoked herring (smoked fish) - pan	1163
Volta	67	158	soft drink (350ml) - pack (16)	360
Volta	67	158	salt - half sack	131
Volta	67	158	soft drink (350ml) - pack (12)	53
Volta	67	158	energy drink (330ml) - pack (12)	102
Volta	67	158	soft drink (U fresh) - box	460
Volta	67	158	soft drink (350ml) - pack (20)	44
Volta	67	158	roofing sheet (aluminium) - piece (s)	246
Volta	67	158	galvanized metal bar - piece (s)	521
Volta	67	158	wood (2x6) - piece (s)	540
Volta	67	158	pig (above 3yrs female) - piece (s)	1480
Volta	67	158	dried (dry) fish (gblolovi, amani) - half sack	445
Volta	67	158	gari - small sack	274
Volta	67	158	dried (dry) fish (gblolovi, amani) - sack	130
Volta	67	158	pig (1yr to 3yrs female) - piece (s)	169
Volta	67	158	energy drink (350ml) - pack (12)	54
Volta	67	158	aluminium frame - piece (s)	700
Volta	67	158	takeaway pack (food pack) - pack	327
Volta	67	158	tissues - pack	367
Volta	67	158	soft drink (330ml) - pack (20)	219
Volta	67	158	salt - small sack	395
Volta	67	158	pawpaw - basket	1099
Volta	67	158	bottled water (500ml, 0.5L) - pack (12)	103
Volta	67	158	dried coconut (dry) - sack	847
Volta	67	158	takeaway rubber bag (polynthene bag) - sack	569
Volta	67	158	salt - pan	1206
Volta	67	158	window glass - box	621
Volta	67	158	window frame - box	232
Volta	67	158	alcoholic drink (50ml) - box	161
Volta	67	158	bottled water (500ml, 0.5L) - pack (16)	319
Volta	67	158	alcoholic drink (50ml) - sachet	552
Volta	67	158	rubber bowl (plastic bowl) - piece (s)	228
Volta	67	158	soft drink (300ml) - pack (16)	206
Volta	67	158	energy drink (300ml) - pack (12)	320
Volta	67	158	takeaway rubber bag (polynthene bag) - small sack	1639
Volta	67	158	smoked herring (smoked fish) - half sack	692
Volta	67	158	washing powder detergent - sachet (10kg)	295
Volta	67	158	cooking (vegetable) oil - gallon (10L)	302
Volta	67	158	iron rods (8mm) - piece (s)	307
Volta	67	158	pig (1yr to 3yrs male) - piece (s)	1456
Volta	67	158	plantain - sack	180
Volta	67	158	pig (below 1yr male) - piece (s)	1076
Volta	67	158	bottled water (500ml, 0.5L) - pack (24)	266
Volta	67	158	pawpaw - pan	1027
Volta	67	158	soft drink (350ml) - pack (24)	816
Volta	67	158	soft drink (500ml, 0.5L) - pack (16)	385
Volta	67	158	engine oil (car oil) - box (12)	574
Volta	67	158	toilet roll - pack	284
Volta	67	158	petrol - gallon (25L)	55
Volta	67	158	engine oil (car oil) - gallon (5L)	410
Volta	67	158	gari - sack	221
Volta	67	158	azumah blow soap - fertilizer bag	1226
Volta	67	158	salt - half bag	718
Volta	67	158	cassava dough - small sack	328
Volta	67	158	floor tile (30x30) - box	378
Volta	67	158	smoked herring (smoked fish) - basket	192
Volta	67	158	mango - half sack	1427
Volta	67	158	roofing sheet (aluminium) - pack (20)	414
Volta	67	158	female fowl, hen (1yr to 3yrs ) - piece (s)	1
Volta	67	158	goat (above 3yrs male) - piece (s)	650
Volta	67	158	salt - sack	265
Volta	67	158	herbal leaves (dried baobab leaves) - pan	1199
Volta	67	158	fried fish - pan	1459
Volta	67	158	bottled water (750ml) - pack (12)	271
Volta	67	158	rice (local rice) - sack	227
Volta	67	158	fried fish - basket	1132
Volta	67	158	mat - piece (s)	91
Volta	67	158	energy drink (350ml) - pack (16)	698
Volta	67	158	fresh fish - half fertilizer bag	1024
Volta	67	158	alcoholic drink (200ml) - box (24)	597
Volta	67	158	dried (dry) fish (gblolovi, amani) - pan	341
Volta	67	158	bottled water (500ml, 0.5L) - pack (36)	172
Volta	67	158	soft drink (250ml) - pack (20)	404
Volta	67	158	takeaway rubber bag (polynthene bag) - half sack	1172
Volta	67	158	dondo drum (talking drum) - piece (s)	1084
Volta	67	158	empty plastic containers - small sack	1267
Volta	67	158	ginger - tray	1200
Volta	67	158	plastic chair - piece (s)	379
Volta	67	158	wall tile (25x40) - box	1045
Volta	67	158	motor engine - box	539
Volta	67	158	fried fish - polythene bag	814
Volta	67	158	bottled water (750ml) - pack (15)	798
Volta	67	158	fresh coconut - half sack	908
Volta	67	158	smoked herring (smoked fish) - polythene bag	478
Volta	67	158	alata soap - box	665
Volta	67	158	mango - pan	1625
Volta	67	158	iron rods (10mm) - piece (s)	721
Volta	67	158	take away rubber bag (polythene bag) - polythene bag	370
Volta	67	158	pepper (kivo pepper) - box	194
Volta	67	158	dried (dry) fish (gblolovi, amani) - small sack	465
Volta	67	158	poultry feed - sack	363
Volta	67	158	female fowl, hen (below 1yr) - piece (s)	19
Volta	67	158	duck (below 1yr female) - piece (s)	1358
Volta	67	158	dried coconut (dry) - small sack	1034
Volta	67	158	male fowl, cock (below 1yr) - piece (s)	279
Volta	67	158	gari (kivo gari) - box	98
Volta	70	159	rice - bag 5kg	7
Volta	70	159	soft drink (350ml) - pack (12)	53
Volta	70	159	maize (corn) - sack	186
Volta	70	159	soft drink (250ml) - bottle (250ml)	773
Volta	70	159	student mattress (3 inches) - piece (s)	107
Volta	70	159	empty gallon 25L - piece (s)	2
Volta	70	159	rice - bag 50kg	36
Volta	70	159	local standing broom - piece (s)	447
Volta	70	159	goat (1yr to 3yrs male) - piece (s)	135
Volta	70	159	cooking (vegetable) oil - gallon (25L)	175
Volta	70	159	plastic standing broom (sweeping brush) - piece (s)	267
Volta	70	159	okro - sack	673
Volta	70	159	material cloth (fabric) - sack	283
Volta	70	159	ginger - fertilizer bag	900
Volta	70	159	tomato paste - tin (2200g)	151
Volta	70	159	diaper - pack	196
Volta	70	159	new gas cylinder (15kg) - piece (s)	683
Volta	70	159	charcoal - sack	22
Volta	70	159	charcoal - small sack	143
Volta	70	159	rice (local rice) - half sack	547
Volta	70	159	maize (corn) - pan	69
Volta	70	159	maize (corn) - fertilizer bag	144
Volta	70	159	material cloth (fabric) - small sack	771
Volta	70	159	bread - basket	786
Volta	70	159	firewood - bundle	18
Volta	70	159	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - rubber bowl	901
Volta	70	159	maize (corn) - rubber bag	570
Volta	70	159	maize (corn) - half fertilizer bag	642
Volta	70	159	akpeteshie - gallon (25L)	401
Volta	70	159	local broom - piece (s)	39
Volta	70	159	onion - polythene bag	61
Volta	70	159	banana - pan	865
Volta	70	159	sugar - bag 50kg	120
Volta	70	159	flour (bread flour) - sack	426
Volta	70	159	sugar - polythene bag	1074
Volta	70	159	flour (bread) - small sack	1009
Volta	70	159	corn dough - rubber bowl	303
Volta	70	159	frozen cow meat - polythene bag	881
Volta	70	159	motorcycle battery - box	750
Volta	70	159	rice - polythene bag	88
Volta	70	159	fresh coconut - pan	1201
Volta	70	159	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - fertilizer bag	276
Volta	70	159	spaghetti - box (20)	105
Volta	70	159	alcoholic drink (375ml) - crate (24)	795
Volta	70	159	charcoal - polythene bag	628
Volta	70	159	meat - polythene bag	136
Volta	70	159	car tyres - piece (s)	60
Volta	70	159	mop stick - piece (s)	268
Volta	70	159	fresh coconut - half sack	908
Volta	70	159	fresh tomatoes - rubber bag	32
Volta	70	159	dried coconut (dry) - pan	1202
Volta	70	159	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - rubber bag	1007
Volta	70	159	second hand clothes - polythene bag	495
Volta	70	159	eggs - crate	174
Volta	70	159	shoe - pair	898
Volta	70	159	material cloth (fabric) - rubber bowl	1557
Volta	70	159	cassava - fertilizer bag	123
Volta	70	159	milk - box	14
Volta	70	159	empty sacks - bundle	477
Volta	70	159	dried (dry) fish (gblolovi, amani) - polythene bag	585
Volta	70	159	okro - polythene bag	63
Volta	70	159	toilet roll - pack	284
Volta	70	159	frozen fish - carton	361
Volta	70	159	sugar - fertilizer bag	248
Volta	70	159	charcoal - half sack	72
Volta	70	159	frozen chicken - polythene bag	668
Volta	70	159	cooking (vegetable) oil - bottle (350ml)	871
Volta	70	159	alcoholic drink (625ml) - crate (12)	293
Volta	70	159	second hand shoes - small sack	663
Volta	70	159	pampers - pack	318
Volta	70	159	second hand clothes - sack	34
Volta	70	159	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - pan	218
Volta	70	159	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - polythene bag	719
Volta	70	159	second hand shoes - pan	703
Volta	70	159	rice (local rice) - small sack	1102
Volta	70	159	empty plastic bottles - pack	451
Volta	70	159	fresh maize (fresh corn) - rubber bowl	1387
Volta	70	159	rubber bowl (plastic bowl) - rubber bowl	666
Volta	70	159	rice (local rice) - half fertilizer bag	913
Volta	70	159	empty jute sack (ginger sacks) - sack	556
Volta	70	159	bread - rubber bag	326
Volta	70	159	fresh coconut - piece (s)	738
Volta	70	159	soft drink (350ml) - pack (20)	44
Volta	70	159	gari - pan	1126
Volta	70	159	dried groundnut (dry groundnut) - pan	1086
Volta	70	159	bottled water (1.5L) - pack (6)	270
Volta	70	159	pure water (sachet water) packaging bag - small sack	640
Volta	70	159	cassava dough - rubber bag	455
Volta	70	159	black rubber (tarpaulin,tapolin) - yard	1328
Volta	70	159	plantain - fertilizer bag	241
Volta	70	159	cooking (vegetable) oil - gallon (5L)	116
Volta	70	159	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - sack	256
Volta	70	159	maize (corn) - rubber bowl	110
Volta	70	159	yam (cocoyam,water yam) - pan	15
Volta	70	159	banana - polythene bag	1377
Volta	70	159	dried (dry) fish (gblolovi, amani) - heaped basket	753
Volta	70	159	cutlass - piece (s)	76
Volta	70	159	rice (local rice) - sack	227
Volta	70	159	motor tricycle spare parts (magic horn, digital horn) - piece (s)	1196
Volta	70	159	dried (dry) pepper - sack	376
Volta	70	159	empty sacks - sack	387
Volta	70	159	phone screen - piece (s)	598
Volta	70	159	alcoholic drink (250ml) - box (24)	314
Volta	70	159	herbal medicine (local medicine) - fertilizer bag	434
Volta	70	159	maize (corn) flour - rubber bowl	917
Volta	70	159	maize (corn) - small sack	50
Volta	70	159	empty plastic bottles - rubber bag	924
Volta	70	159	alata soap - polythene bag	562
Volta	70	159	cassava - rubber bowl	938
Volta	70	159	fresh groundnut - polythene bag	490
Volta	70	159	akpeteshie - gallon (5L)	1156
Volta	70	159	cooking (vegetable) oil - bottle (2L)	500
Volta	70	159	maize (corn) flour - half fertilizer bag	86
Volta	70	159	millet - polythene bag	1223
Volta	70	159	beans - fertilizer bag	83
Volta	70	159	yam (cocoyam,water yam) - tuber	17
Volta	70	159	wooden spatula (bankuta, banku stick) - piece (s)	1170
Volta	70	159	onion - sack	179
Volta	70	159	lazy chair (relaxation chair) - piece (s)	636
Volta	70	159	coconut seedlings - piece (s)	1318
Volta	70	159	animal feed (maize chaff) - small sack	289
Volta	70	159	padlock - box	994
Volta	70	159	material cloth (fabric) - yard	430
Volta	70	159	slippers - polythene bag	560
Volta	70	159	rice - half 50kg bag	187
Volta	70	159	maize (corn) - half sack	70
Volta	70	159	window frame - box	232
Volta	70	159	flour (bread) - bag 50kg	531
Volta	70	159	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - small sack	878
Volta	70	159	fried fish - polythene bag	814
Volta	70	159	fresh fish - fertilizer bag	377
Volta	70	159	mango - piece (s)	839
Volta	70	159	computer system unit - piece (s)	779
Volta	70	159	cooking (vegetable) oil - bottle (1.5L)	42
Volta	70	159	mango - pan	1625
Volta	70	159	gari - polythene bag	104
Volta	70	159	bitter kola - polythene bag	1388
Volta	70	159	charcoal - rubber bowl	1323
Volta	70	159	plantain - polythene bag	722
Volta	70	159	soft drink (350ml) - bottle (350ml)	168
Volta	70	159	rice - rubber bag	64
Volta	70	159	onion - half sack	388
Volta	70	159	gari (kivo gari) - box	98
Volta	70	159	firewood - pan	11
Volta	70	159	fried fish - basket	1132
Volta	70	159	bags - piece (s)	35
Volta	70	159	portable wireless speaker, bluetooth speakers (portable bluetooth music box) - piece (s)	1143
Volta	70	159	maize (corn) flour - polythene bag	137
Volta	70	159	pvc pipe - piece (s)	625
Volta	70	159	dried (dry) fish (gblolovi, amani) - basket	261
Volta	70	159	empty gallon 20L - piece (s)	682
Volta	70	159	charcoal - pan	996
Volta	70	159	washing powder detergent - sachet (5kg)	588
Volta	70	159	corn dough - polythene bag	1036
Volta	70	159	smoked herring (smoked fish) - polythene bag	478
Volta	70	159	cassava sticks - bundle	906
Volta	70	159	cooking (vegetable) oil - gallon 25L	350
Volta	70	159	takeaway pack (food pack) - pack	327
Volta	70	159	akpeteshie - gallon (10L)	1100
Volta	70	159	cassava - half fertilizer bag	84
Volta	70	159	charcoal - rubber bag	476
Volta	70	159	cassava dough - sack	610
Volta	70	159	soft drink (1.25L) - pack (6)	493
Volta	70	159	cow (above 3yrs male) - piece (s)	768
Volta	70	159	soft drink (500ml, 0.5L) - pack (12)	474
Volta	70	159	sachet water (pure water) - bag	247
Volta	70	159	dried (dry) fish (gblolovi, amani) - small sack	465
Volta	70	159	dried okro (dry okro) - polythene bag	58
Volta	70	159	biscuits - polythene bag	615
Volta	70	159	cement - bag 50kg	41
Volta	70	159	frozen fish - polythene bag	486
Volta	70	159	weedicide - box	114
Volta	70	159	mango - fertilizer bag	1259
Volta	70	159	metal scraps - sack	464
Volta	70	159	fresh tomatoes - pan	173
Volta	70	159	animal feed (maize chaff) - sack	220
Volta	70	159	freezer (fridge) - piece (s)	1159
Volta	70	159	beans - half sack	121
Volta	70	159	gari - fertilizer bag	742
Volta	70	159	cooking (vegetable) oil - gallon (10L)	302
Volta	70	159	soap - piece (s)	156
Volta	70	159	floor tile (30x30) - box	378
Volta	70	159	spaghetti - pack	507
Volta	70	159	ceiling fan - box	680
Volta	70	159	eskimo chest (ice chest, food flask) - piece (s)	301
Volta	70	159	yam (cocoyam,water yam) - small sack	5
Volta	70	159	maize (corn) husk - sack	470
Volta	70	159	power zone (detergent) - bottle (500ml)	592
Volta	70	159	woven grocery holders - piece (s)	1760
Volta	70	159	rice - bag 25kg	146
Volta	70	159	yam (cocoyam,water yam) - half sack	6
Volta	70	159	black rubber (tarpaulin,tapolin) - roll	649
Volta	70	159	fried fish - rubber bowl	1117
Volta	70	159	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - half fertilizer bag	915
Volta	70	159	sandals - pan	260
Volta	70	159	washing powder detergent - tray	979
Volta	70	159	slippers - small sack	207
Volta	70	159	cassava - pan	59
Volta	70	159	motor engine - box	539
Volta	70	159	sandals - rubber bowl	1332
Volta	70	159	fresh maize (fresh corn) - fertilizer bag	1016
Volta	70	159	fried meat - half sack	1457
Volta	70	159	electrical bulb (led bulb) - box	237
Volta	70	159	electrical bulb (led bulb) - piece (s)	290
Volta	70	159	plastic chair - piece (s)	379
Volta	70	159	woven basket - piece (s)	619
Volta	70	159	duck (1yr to 3yrs male) - piece (s)	1278
Volta	70	159	maize (corn) flour - flask	1288
Volta	70	159	dried coconut (dry) - sack	847
Volta	70	159	maize (corn) flour - sack	422
Volta	70	159	fresh maize (fresh corn) - polythene bag	730
Volta	70	159	dried groundnut (dry groundnut) - polythene bag	134
Volta	70	159	herbal medicine (local medicine) - bottle (500ml)	690
Volta	70	159	salt - pan	1206
Volta	70	159	mobile phone charger - piece (s)	48
Volta	70	159	poultry feed - sack	363
Volta	70	159	palm nut fruits - basket	922
Volta	70	159	kitchen stool - piece (s)	491
Volta	70	159	onion - pan	984
Volta	70	159	dried (dry) fish (gblolovi, amani) - pan	341
Volta	70	159	material cloth (fabric) - 6 yards	770
Volta	70	159	eggs - rubber bag	1317
Volta	70	159	pawpaw - sack	1151
Volta	70	159	soft drink (300ml) - bottle (300ml)	635
Volta	70	159	fried fish - pan	1459
Volta	70	159	empty fertilizer bag - bundle	442
Volta	70	159	plantain - tray	639
Volta	70	159	palm nut fruits - polythene bag	674
Volta	70	159	sugar - sack	229
Volta	70	159	knapsack sprayer - box	516
Volta	70	159	second hand clothes - pan	208
Volta	70	159	standing fan - piece (s)	96
Volta	70	159	fresh pepper - fertilizer bag	25
Volta	70	159	motor bike spare parts - piece (s)	306
Volta	70	159	second hand shoes - sack	336
Volta	70	159	energy drink (300ml) - pack (12)	320
Volta	70	159	alata soap - piece (s)	654
Volta	70	159	cassava - piece (s)	723
Volta	70	159	fresh tomatoes - basket	231
Volta	70	159	motor bike spare parts - box	298
Volta	70	159	dried groundnut (dry groundnut) - fertilizer bag	975
Volta	70	159	fresh fish - half fertilizer bag	1024
Volta	70	159	soft drink (330ml) - pack (20)	219
Volta	70	159	biscuits - box	234
Volta	70	159	konkonte (cassava flour) - sack	842
Volta	70	159	petrol - gallon (25L)	55
Volta	70	159	wooden door - piece (s)	661
Volta	70	159	energy drink (350ml) - pack (12)	54
Volta	70	159	flour (doughnut flour) - small sack	1320
Volta	70	159	bottled water (500ml, 0.5L) - pack (16)	319
Volta	70	159	soft drink (U fresh) - box	460
Volta	70	159	mat - piece (s)	91
Volta	70	159	soap - box	3
Volta	70	159	metal bar - piece (s)	239
Volta	70	159	salt - small sack	395
Volta	70	159	energy drink (330ml) - pack (12)	102
Volta	70	159	salt - polythene bag	79
Volta	70	159	energy drink (350ml) - pack (16)	698
Volta	70	159	empty gallon 10L - piece (s)	945
Volta	70	159	alcoholic drink (50ml) - box	161
Volta	70	159	cassava peels - sack	578
Volta	70	159	palm kernel - polythene bag	1676
Volta	70	159	smoked herring (smoked fish) - basket	192
Volta	70	159	washing powder detergent - sachet (500g)	559
Volta	70	159	alata soap - rubber bowl	536
Volta	70	159	soft drink (300ml) - pack (16)	206
Volta	70	159	plantain - bunch	56
Volta	70	159	plantain - sack	180
Volta	70	159	salt - sack	265
Volta	70	159	frozen chicken - carton	97
Volta	70	159	soft drink (350ml) - pack (15)	510
Volta	70	159	potatoes (sweet potatoes) - polythene bag	1308
Volta	70	159	gari - half sack	744
Volta	70	159	soft drink (350ml) - pack (16)	360
Volta	70	159	mosquito net - piece (s)	159
Volta	70	159	flour (bread flour) - polythene bag	89
Volta	70	159	galvanized metal bar - piece (s)	521
Volta	70	159	tomato sauce (mackerel) tin (155g) - tin (155g)	868
Volta	70	159	bottled water (500ml, 0.5L) - pack (24)	266
Volta	70	159	gari - sack	221
Volta	70	159	flat screen television (32 inches) - piece (s)	149
Volta	70	159	male fowl, cock (1yr to 3yrs) - piece (s)	10
Volta	70	159	soft drink (300ml) - pack (12)	467
Volta	70	159	canned soft drink (330ml) - carton (24)	235
Volta	70	159	kokonte (cassava chips) - sack	222
Volta	70	159	electrical cable - roll	554
Volta	70	159	herbal medicine (local medicine) - bottle (1.5L)	942
Volta	70	159	pawpaw - pan	1027
Volta	70	159	tomato sauce (mackerel) tin (155g) - box (50)	708
Volta	70	159	washing powder detergent - bucket (10L)	195
Volta	70	159	konkonte (cassava flour) - half sack	764
Volta	70	159	alcoholic drink (200ml) - bottle (200ml)	425
Volta	70	159	herbal leaves (dried baobab leaves) - polythene bag	1225
Volta	70	159	bicycle (small) - piece (s)	449
Volta	70	159	herbal medicine (local medicine) - gallon (5L)	784
Volta	70	159	cassava dough - half sack	492
Volta	70	159	okro - pan	16
Volta	70	159	alata soap - pan	731
Volta	70	159	washing powder detergent - sachet (10kg)	295
Volta	70	159	dried (dry) pepper - polythene bag	33
Volta	70	159	dried (dry) fish (gblolovi, amani) - half sack	445
Volta	70	159	sardine - box	347
Volta	70	159	metal door (medium) - piece (s)	315
Volta	70	159	floor tile (40x40) - box	321
Volta	70	159	binding wire - roll	897
Volta	70	159	palm (red) oil - gallon (5L)	181
Volta	70	159	roofing sheet (aluminium) - piece (s)	246
Volta	70	159	dried coconut (dry) - rubber bowl	1119
Volta	70	159	motor tyre - piece (s)	21
Volta	70	159	dried coconut (dry) - small sack	1034
Volta	70	159	cassava peels - half sack	532
Volta	70	159	iron rods (10mm) - piece (s)	721
Volta	70	159	alcoholic drink (50ml) - sachet	552
Volta	70	159	smoked herring (smoked fish) - half sack	692
Volta	70	159	soft drink (250ml) - pack (20)	404
Volta	70	159	biscuits - tray	976
Volta	70	159	yam (cocoyam,water yam) - sack	4
Volta	70	159	led bulb (solar) - box	1661
Volta	70	159	bottled water (750ml) - pack (12)	271
Volta	70	159	palm nut fruits - small sack	189
Volta	70	159	fried fish - tray	1555
Volta	70	159	alcoholic drink (350ml) - pack (12)	751
Volta	70	159	standing fan - box	528
Volta	70	159	palm (red) oil - bucket (20L)	1739
