rowcode	selection	commodity
65246	190	1239
65247	190	3
65248	190	538
65249	190	660
65250	190	302
65251	190	467
65252	190	1549
65253	190	121
65254	190	105
65255	190	924
65256	190	818
65257	190	333
65258	190	173
65259	190	256
65260	190	404
65261	190	49
65262	190	119
65263	190	1602
65264	190	1575
65265	190	128
65266	190	410
65267	190	109
65268	190	258
65269	190	132
65270	190	142
65271	190	395
65272	190	985
65273	190	469
65274	190	450
65275	190	340
65276	190	319
65277	190	235
65278	190	284
65279	190	487
65280	190	704
65281	190	664
65282	190	717
65283	190	168
65284	190	78
65285	190	44
65286	190	370
65287	190	1403
65288	190	268
65289	190	204
65290	190	1431
65291	190	563
65292	190	150
65293	190	41
65294	190	820
65295	190	14
65296	191	269
65297	191	138
65298	191	585
65299	191	827
65300	191	18
65301	191	59
65302	191	968
65303	191	674
65304	191	324
65305	191	357
65306	191	173
65307	191	26
65308	191	452
65309	191	38
65310	191	56
65311	191	1201
65312	191	66
65313	191	133
65314	191	203
65315	191	7
65316	191	507
65317	191	756
65318	191	76
65319	191	191
65320	191	110
65321	191	884
65322	191	888
65323	191	174
65324	191	2
65325	191	78
65326	191	668
65327	191	11
65328	191	204
65329	191	52
65330	191	1036
65331	191	609
65332	191	24
65333	191	1002
65334	191	150
65335	191	255
65336	191	32
65337	191	418
65338	191	438
65339	191	522
65340	191	360
65341	191	570
65342	191	850
65343	191	344
65344	191	308
65345	191	39
65346	191	70
65347	191	317
65348	191	15
65349	191	723
65350	191	686
65351	191	1080
65352	191	492
65353	191	996
65354	191	22
65355	191	947
65356	191	326
65357	191	143
65358	191	463
65359	191	218
65360	191	72
65361	191	328
65362	191	5
65363	191	295
65364	191	417
65365	191	50
65366	191	338
65367	191	234
65368	191	460
65369	191	246
65370	191	36
65371	191	548
65372	191	1431
65373	191	743
65374	191	349
65375	191	166
65376	191	97
65377	191	91
65378	191	687
65379	191	775
65380	191	247
65381	191	241
65382	191	944
65383	191	683
65384	191	563
65385	191	102
65386	191	821
65387	191	426
65388	191	6
65389	191	114
65390	191	691
65391	191	373
65392	191	8
65393	191	893
65394	191	237
65395	191	528
65396	191	404
65397	191	467
65398	191	531
65399	191	776
65400	191	750
65401	191	342
65402	191	414
65403	191	486
65404	191	54
65405	191	53
65406	191	294
65407	191	867
65408	191	997
65409	191	197
65410	191	880
65411	191	398
65412	191	1290
65413	191	552
65414	191	116
65415	191	231
65416	191	65
65417	191	881
65418	191	189
65419	191	111
65420	191	1040
65421	191	219
65422	191	161
65423	191	310
65424	191	329
65425	191	410
65426	191	786
65427	191	753
65428	191	905
65429	191	341
65430	191	628
65431	191	41
65432	191	838
65433	191	287
65434	191	865
65435	191	320
65436	191	63
65437	191	4
65438	191	333
65439	191	1026
65440	191	284
65441	191	61
65442	191	202
65443	191	400
65444	191	206
65445	191	270
65446	191	682
65447	191	654
65448	191	345
65449	191	120
65450	191	180
65451	191	340
65452	191	401
65453	191	55
65454	191	375
65455	191	146
65456	191	258
65457	191	17
65458	191	186
65459	191	744
65460	191	149
65461	191	243
65462	191	719
65463	191	1693
65464	191	3
65465	191	515
65466	191	419
65467	191	500
65468	191	265
65469	191	251
65470	191	352
65471	191	708
65472	191	469
65473	191	1086
65474	191	144
65475	191	752
65476	191	388
65477	191	201
65478	191	104
65479	191	193
65480	191	781
65481	191	82
65482	191	973
65483	191	87
65484	191	1544
65485	191	16
