rowcode	selection	commodity
45951	138	1085
45952	138	828
45953	138	1223
45954	138	1151
45955	138	278
45956	138	944
45957	138	1336
45958	138	1538
45959	138	1335
45960	138	1109
45961	138	318
45962	138	936
45963	138	966
45964	138	1154
45965	138	99
45966	138	1074
45967	138	26
45968	138	650
45969	138	250
45970	138	288
45971	138	267
45972	138	1
45973	138	531
45974	138	38
45975	138	71
45976	138	1078
45977	138	228
45978	138	971
45979	138	1222
45980	138	500
45981	138	1007
45982	138	643
45983	138	97
45984	138	1283
45985	138	7
45986	138	559
45987	138	452
45988	138	274
45989	138	222
45990	138	1132
45991	138	180
45992	138	476
45993	138	619
45994	138	673
45995	138	1063
45996	138	520
45997	138	67
45998	138	1146
45999	138	1525
46000	138	742
46001	138	739
46002	138	279
46003	138	178
46004	138	393
46005	138	582
46006	138	265
46007	138	1529
46008	138	320
46009	138	453
46010	138	818
46011	138	599
46012	138	270
46013	138	1025
46014	138	1039
46015	138	784
46016	138	1242
46017	138	10
46018	138	808
46019	138	960
46020	138	364
46021	138	130
46022	138	1751
46023	138	646
46024	138	953
46025	138	117
46026	138	196
46027	138	653
46028	138	338
46029	138	131
46030	138	55
46031	138	723
46032	138	1414
46033	138	285
46034	138	467
46035	138	474
46036	138	1117
46037	138	1165
46038	138	412
46039	138	1004
46040	138	280
46041	138	1548
46042	138	856
46043	138	1080
46044	138	1140
46045	138	460
46046	138	950
46047	138	1505
46048	138	106
46049	138	370
46050	138	1112
46051	138	1532
46052	138	331
46053	138	444
46054	138	1640
46055	138	282
46056	138	1433
46057	138	1752
46058	138	1701
46059	138	445
46060	138	1753
46061	138	1329
46062	138	1484
46063	138	1352
46064	138	929
46065	138	257
46066	138	388
46067	138	844
46068	138	1754
46069	138	103
46070	138	299
46071	138	790
46072	138	877
46073	138	890
46074	138	271
46075	138	447
46076	138	344
46077	138	327
46078	138	392
46079	138	711
46080	138	436
46081	138	1173
46082	138	244
46083	138	677
46084	138	798
46085	138	722
46086	138	1534
46087	138	1239
46088	138	305
46089	138	615
46090	138	376
46091	138	935
46092	138	585
46093	138	387
46094	138	286
46095	138	118
46096	138	924
46097	138	461
46098	138	740
46099	138	253
46100	138	360
46101	138	398
46102	138	241
46103	138	546
46104	138	1291
46105	138	510
46106	138	206
46107	138	88
46108	138	690
46109	138	597
46110	138	1473
46111	138	814
46112	138	632
46113	138	1081
46114	138	427
46115	138	419
46116	138	1375
46117	138	698
46118	138	925
46119	138	1644
46120	138	98
46121	138	352
46122	138	187
46123	138	708
46124	138	321
46125	138	831
46126	138	1363
46127	138	1017
46128	138	203
46129	138	1139
46130	138	1189
46131	138	991
46132	138	195
46133	138	1254
46134	138	996
46135	138	1172
46136	138	74
46137	138	949
46138	138	73
46139	138	1318
46140	138	668
46141	138	538
46142	138	1261
46143	138	1676
46144	138	1138
46145	138	901
46146	138	1300
46147	138	350
46148	138	1600
46149	138	27
46150	138	841
46151	138	804
46152	138	1060
46153	138	486
46154	138	1199
46155	138	218
46156	138	738
46157	138	1177
46158	138	455
46159	138	1481
46160	138	1149
46161	138	134
46162	138	1550
46163	138	165
46164	138	948
46165	138	751
46166	138	246
46167	138	820
46168	138	326
46169	138	59
46170	138	1476
46171	138	33
46172	138	1413
46173	138	1563
46174	138	1147
46175	138	226
46176	138	989
46177	138	1215
46178	138	1327
46179	138	255
46180	138	947
46181	138	945
46182	138	225
46183	138	687
46184	138	410
46185	138	381
46186	138	345
46187	138	1749
46188	138	1071
46189	138	956
46190	138	475
46191	138	669
46192	138	1494
46193	138	550
46194	138	522
46195	138	893
46196	138	968
46197	138	296
46198	138	544
46199	138	680
46200	138	782
46201	138	741
46202	138	92
46203	138	1536
46204	138	1540
46205	138	515
46206	138	1625
46207	138	298
46208	138	579
46209	138	1278
46210	138	832
46211	138	1226
46212	138	124
46213	138	683
46214	138	775
46215	138	237
46216	138	1500
46217	138	1095
46218	138	369
46219	138	1005
46220	138	1549
46221	138	539
46222	138	1394
46223	138	151
46224	138	1257
46225	138	980
46226	138	973
46227	138	201
46228	138	1660
46229	138	670
46230	138	770
46231	138	48
46232	138	589
46233	138	472
46234	138	432
46235	138	120
46236	138	860
46237	138	869
46238	138	919
46239	138	153
46240	138	1453
46241	138	347
46242	138	14
46243	138	887
46244	138	1014
46245	138	238
46246	138	1048
46247	138	684
46248	138	136
46249	138	1657
46250	138	1462
46251	138	112
46252	138	767
46253	138	1418
46254	138	603
46255	138	1459
46256	138	1126
46257	138	365
46258	138	1204
46259	138	266
46260	138	219
46261	138	1583
46262	138	1113
46263	138	626
46264	138	1432
46265	138	404
46266	139	36
46267	139	111
46268	139	70
46269	139	55
46270	139	832
46271	139	54
46272	139	99
46273	139	51
46274	139	744
46275	139	610
46276	139	180
46277	139	17
46278	139	1556
46279	139	949
46280	139	41
46281	139	235
46282	139	275
46283	139	22
46284	139	269
46285	139	229
46286	139	186
46287	139	551
46288	139	4
46289	139	814
46290	139	63
46291	139	32
46292	139	817
46293	139	175
46294	139	43
46295	139	243
46296	139	673
46297	139	190
46298	139	828
46299	139	146
46300	139	177
46301	139	212
46302	139	72
46303	139	65
46304	139	357
46305	139	1262
46306	139	401
46307	139	1243
46308	139	234
46309	139	105
46310	139	192
46311	139	20
46312	139	223
46313	139	1151
46314	139	221
46315	139	88
46316	139	191
46317	139	361
46318	139	1587
46319	139	247
46320	139	683
46321	139	1283
46322	139	120
46323	139	350
46324	139	1291
46325	139	1529
46326	139	453
46327	139	319
46328	139	474
46329	139	574
46330	139	445
46331	139	753
46332	139	299
46333	139	18
46334	139	444
46335	139	294
46336	139	385
46337	139	91
46338	139	390
46339	139	138
46340	139	467
46341	139	723
46342	139	1132
46343	139	284
46344	139	86
46345	139	486
46346	139	130
46347	139	437
46348	139	756
46349	139	2
46350	139	144
46351	139	56
46352	139	106
46353	139	698
46354	139	360
46355	139	163
46356	139	208
46357	139	891
46358	139	1013
46359	139	916
46360	139	861
46361	139	276
46362	139	751
46363	139	97
46364	139	742
46365	139	6
46366	139	953
46367	139	734
46368	139	461
46369	139	1692
46370	139	61
46371	139	925
46372	139	1284
46373	139	1731
46374	139	1604
46375	139	558
46376	139	771
46377	139	939
46378	139	174
46379	139	1555
46380	139	960
46381	139	1705
46382	139	429
46383	139	720
46384	139	391
46385	139	92
46386	139	707
46387	139	314
46388	139	470
46389	139	8
46390	139	399
46391	139	1417
46392	139	1326
46393	139	1257
46394	139	11
46395	139	1053
46396	139	218
46397	139	310
46398	139	331
46399	139	280
46400	139	971
46401	139	274
46402	139	7
46403	139	450
46404	139	132
46405	139	302
46406	139	876
46407	139	1163
46408	139	915
46409	139	53
46410	139	123
46411	139	940
46412	139	650
46413	139	21
46414	139	298
46415	139	676
46416	139	455
46417	139	642
46418	139	500
46419	139	687
46420	139	239
46421	139	578
46422	139	338
46423	139	1159
46424	139	279
46425	139	135
46426	139	308
46427	139	766
46428	139	1259
46429	139	1198
46430	139	1621
46431	139	301
46432	139	228
46433	139	1297
46434	139	64
46435	139	997
46436	139	100
46437	139	26
46438	139	521
46439	139	1570
46440	139	568
46441	139	477
46442	139	1757
46443	139	1004
46444	139	251
46445	139	587
46446	139	1663
46447	139	42
46448	139	204
46449	139	323
46450	139	913
46451	139	1143
46452	139	917
46453	139	547
46454	139	992
46455	139	1657
46456	139	1175
46457	139	173
46458	139	306
46459	139	532
46460	139	320
46461	139	519
46462	139	1758
46463	139	10
46464	139	1049
46465	139	1271
46466	139	631
46467	139	658
46468	139	1292
46469	139	122
46470	139	59
46471	139	79
46472	139	62
46473	139	717
46474	139	1317
46475	139	104
46476	139	1759
46477	139	770
46478	139	150
46479	139	561
46480	139	815
46481	139	87
46482	139	66
46483	139	897
46484	139	34
46485	139	1126
46486	139	774
46487	139	343
46488	139	1105
46489	139	75
46490	139	883
46491	139	216
46492	139	1254
46493	139	84
46494	139	1074
46495	139	267
46496	139	1190
46497	139	512
46498	139	303
46499	139	345
46500	139	1128
46501	139	103
46502	139	50
46503	139	121
46504	139	733
46505	139	311
46506	139	975
46507	139	923
46508	139	1185
46509	139	5
46510	139	606
46511	139	107
46512	139	618
46513	139	741
46514	139	158
46515	139	800
46516	139	147
46517	139	837
46518	139	1116
46519	139	220
46520	139	996
46521	139	806
46522	139	510
46523	139	1209
46524	139	724
46525	139	328
46526	139	115
46527	139	110
46528	139	1265
46529	139	582
46530	139	914
46531	139	236
46532	139	653
46533	139	1255
46534	139	1027
46535	139	1706
46536	139	422
46537	139	304
46538	139	556
46539	139	668
46540	139	563
46541	139	241
46542	139	1756
46543	139	19
46544	139	1490
46545	139	469
46546	139	1042
46547	140	301
46548	140	683
46549	140	186
46550	140	7
46551	140	1002
46552	140	191
46553	140	36
46554	140	797
46555	140	18
46556	140	352
46557	140	677
46558	140	817
46559	140	1283
46560	140	112
46561	140	1525
46562	140	1677
46563	140	674
46564	140	1390
46565	140	175
46566	140	531
46567	140	70
46568	140	43
46569	140	309
46570	140	192
46571	140	338
46572	140	361
46573	140	22
46574	140	234
46575	140	1132
46576	140	60
46577	140	770
46578	140	270
46579	140	55
46580	140	97
46581	140	493
46582	140	1009
46583	140	229
46584	140	610
46585	140	387
46586	140	102
46587	140	320
46588	140	597
46589	140	404
46590	140	247
46591	140	294
46592	140	689
46593	140	206
46594	140	314
46595	140	2
46596	140	19
46597	140	952
46598	140	269
46599	140	544
46600	140	392
46601	140	219
46602	140	751
46603	140	54
46604	140	492
46605	140	698
46606	140	105
46607	140	467
46608	140	130
46609	140	111
46610	140	466
46611	140	231
46612	140	451
46613	140	953
46614	140	146
46615	140	753
46616	140	687
46617	140	227
46618	140	56
46619	140	39
46620	140	1606
46621	140	520
46622	140	1076
46623	140	795
46624	140	197
46625	140	34
46626	140	279
46627	140	935
46628	140	261
46629	140	179
46630	140	798
46631	140	258
46632	140	688
46633	140	422
46634	140	949
46635	140	50
46636	140	26
46637	140	425
46638	140	401
46639	140	1041
46640	140	120
46641	140	849
46642	140	246
46643	140	1755
46644	140	869
46645	140	114
46646	140	790
46647	140	315
46648	140	717
46649	140	312
46650	140	271
46651	140	116
46652	140	221
46653	140	190
46654	140	91
46655	140	180
46656	140	546
46657	140	328
46658	140	800
46659	140	306
46660	140	143
46661	140	460
46662	140	891
46663	140	103
46664	140	801
46665	140	8
46666	140	619
46667	140	1149
46668	140	786
46669	140	615
46670	140	149
46671	140	147
46672	140	775
46673	140	249
46674	140	551
46675	140	1028
46676	140	896
46677	140	477
46678	140	398
46679	140	925
46680	140	283
46681	140	181
46682	140	586
46683	140	507
46684	140	426
46685	140	379
46686	140	771
46687	140	537
46688	140	1334
46689	140	511
46690	140	495
46691	140	223
46692	140	1106
46693	140	845
46694	140	541
46695	140	618
46696	140	563
46697	140	92
46698	140	196
46699	140	468
46700	140	161
46701	140	556
46702	140	53
46703	140	816
46704	140	41
46705	140	695
46706	140	574
46707	140	251
46708	140	656
46709	140	110
46710	140	744
46711	140	819
46712	140	144
46713	140	86
46714	140	87
46715	140	676
46716	140	486
46717	140	136
46718	140	1663
46719	140	826
46720	140	924
46721	140	1013
46722	140	521
46723	140	1116
46724	140	1756
46725	140	979
46726	140	806
46727	141	70
46728	141	2
46729	141	65
46730	141	269
46731	141	11
46732	141	55
46733	141	54
46734	141	360
46735	141	314
46736	141	774
46737	141	628
46738	141	1317
46739	141	320
46740	141	470
46741	141	698
46742	141	990
46743	141	871
46744	141	66
46745	142	881
46746	142	55
46747	142	2
46748	142	1310
46749	142	561
46750	142	1100
46751	142	380
46752	142	138
46753	142	600
46754	142	68
46755	142	436
46756	142	476
46757	142	32
46758	142	1007
46759	142	357
46760	142	925
46761	142	63
46762	142	570
46763	142	156
46764	142	740
46765	142	1163
46766	142	454
46767	142	507
46768	142	254
46769	142	513
46770	142	1419
46771	142	288
46772	142	495
46773	142	679
46774	142	136
46775	142	1009
46776	142	42
46777	142	677
46778	142	483
46779	142	1112
46780	142	361
46781	142	753
46782	142	1113
46783	142	203
46784	142	806
46785	142	1201
46786	142	1625
46787	142	218
46788	142	1185
46789	142	953
46790	142	1034
46791	142	448
46792	142	255
46793	142	34
46794	142	1062
46795	142	1344
46796	142	201
46797	142	489
46798	142	174
46799	142	17
46800	142	800
46801	142	97
46802	142	106
46803	142	916
46804	142	67
46805	142	64
46806	142	836
46807	142	506
46808	142	235
46809	142	146
46810	142	243
46811	142	177
46812	142	92
46813	142	80
46814	142	783
46815	142	65
46816	142	786
46817	142	175
46818	142	397
46819	142	317
46820	142	8
46821	142	186
46822	142	367
46823	142	196
46824	142	179
46825	142	756
46826	142	926
46827	142	1538
46828	142	206
46829	142	154
46830	142	70
46831	142	336
46832	142	429
46833	142	1108
46834	142	144
46835	142	16
46836	142	687
46837	142	771
46838	142	105
46839	142	39
46840	142	212
46841	142	331
46842	142	228
46843	142	573
46844	142	35
46845	142	898
46846	142	469
46847	142	1367
46848	142	1225
46849	142	1114
46850	142	1583
46851	142	896
46852	142	695
46853	142	960
46854	142	276
46855	142	141
46856	142	142
46857	142	110
46858	142	585
46859	142	198
46860	142	1760
46861	142	1761
46862	142	261
46863	142	180
46864	142	742
46865	142	917
46866	142	901
46867	142	1223
46868	142	341
46869	142	173
46870	142	1387
46871	142	430
46872	142	1258
46873	142	1043
46874	142	1699
46875	142	1323
46876	142	231
46877	142	1432
46878	142	61
46879	142	478
46880	142	199
46881	142	75
46882	142	354
46883	142	234
46884	142	635
46885	142	452
46886	142	949
46887	142	350
46888	142	121
46889	142	844
46890	142	607
46891	142	712
46892	142	490
46893	142	690
46894	142	56
46895	142	738
46896	142	284
46897	142	392
46898	142	1192
46899	142	735
46900	142	463
46901	142	3
46902	142	751
46903	142	848
46904	142	294
46905	142	327
46906	142	680
46907	142	37
46908	142	236
46909	142	102
46910	142	219
46911	142	1077
46912	142	1133
46913	142	1549
46914	142	360
46915	142	312
46916	142	1051
46917	142	319
46918	142	770
46919	142	1199
46920	142	356
46921	142	334
46922	142	1270
46923	142	698
46924	142	320
46925	142	447
46926	142	1333
46927	142	451
46928	142	433
46929	142	979
46930	142	1092
46931	142	1202
46932	142	252
46933	142	748
46934	142	189
46935	142	1080
46936	142	376
46937	142	197
46938	142	342
46939	142	744
46940	142	241
46941	142	847
46942	142	162
46943	142	302
46944	142	1372
46945	142	445
46946	142	559
46947	142	1022
46948	142	1142
46949	142	767
46950	142	1190
46951	142	118
46952	142	912
46953	142	1633
46954	142	628
46955	142	950
46956	142	137
46957	142	801
46958	142	662
46959	142	907
46960	142	1464
46961	142	1376
46962	142	1017
46963	142	464
46964	142	43
46965	142	1126
46966	142	437
46967	142	558
46968	142	57
46969	142	468
46970	142	989
46971	142	5
46972	142	388
46973	142	1206
46974	142	905
46975	142	1688
46976	142	259
46977	142	839
46978	142	1
46979	142	947
46980	142	426
46981	142	1091
46982	142	399
46983	142	719
46984	142	1218
46985	142	1005
46986	142	147
46987	142	157
46988	142	88
46989	142	900
46990	142	249
46991	142	441
46992	142	347
46993	142	69
46994	142	195
46995	142	647
46996	142	208
46997	142	359
46998	142	1025
46999	142	33
47000	142	104
47001	142	871
47002	142	500
47003	142	455
47004	142	1306
47005	142	450
47006	142	130
47007	142	538
47008	142	544
47009	142	1228
47010	142	15
47011	142	50
47012	142	616
47013	142	22
47014	142	492
47015	142	918
47016	142	424
47017	142	1600
47018	142	1274
47019	142	1217
47020	142	134
47021	142	1146
47022	142	1049
47023	142	352
47024	142	1179
47025	142	522
47026	142	722
47027	142	1198
47028	142	1450
47029	142	814
47030	142	532
47031	142	936
47032	142	606
47033	142	1262
47034	142	277
47035	142	19
47036	142	18
47037	142	238
47038	142	524
47039	142	150
47040	142	819
47041	142	1459
47042	142	696
47043	142	267
47044	142	619
47045	142	817
47046	142	111
47047	142	1189
47048	142	1243
47049	142	1004
47050	142	668
47051	142	505
47052	142	718
47053	142	739
47054	142	84
47055	142	103
47056	142	1481
47057	142	4
47058	142	797
47059	142	278
47060	142	1085
47061	142	1010
47062	142	991
47063	142	1050
47064	142	1132
47065	142	98
47066	142	262
47067	142	618
47068	142	10
47069	142	1733
47070	142	588
47071	142	60
47072	142	782
47073	142	401
47074	142	191
47075	142	314
47076	142	467
47077	142	657
47078	142	502
47079	142	338
47080	142	36
47081	142	256
47082	142	589
47083	142	123
47084	142	793
47085	142	654
47086	142	190
47087	142	379
47088	142	268
47089	142	1224
47090	142	209
47091	142	963
47092	142	112
47093	142	91
47094	142	893
47095	142	171
47096	142	321
47097	142	192
47098	142	731
47099	142	736
47100	142	812
47101	142	413
47102	142	931
47103	142	149
47104	142	1137
47105	142	1567
47106	142	971
47107	142	269
47108	142	1686
47109	142	343
47110	142	309
47111	142	1209
47112	142	51
47113	142	393
47114	142	1504
47115	142	1434
47116	142	1366
47117	142	845
47118	142	274
47119	142	96
47120	142	1652
47121	142	422
47122	142	615
47123	142	74
47124	142	301
47125	142	511
47126	142	1609
47127	142	969
47128	142	691
47129	142	1742
47130	142	1488
47131	142	1255
47132	142	976
47133	142	885
47134	142	1476
47135	142	553
47136	142	326
47137	142	1657
47138	142	982
47139	142	639
47140	142	395
47141	142	77
47142	142	1259
47143	142	701
47144	142	1689
47145	142	1074
47146	142	1120
47147	142	1070
47148	142	775
47149	142	1762
47150	142	1587
47151	142	289
47152	142	89
47153	142	99
47154	142	153
47155	142	1365
47156	142	1603
47157	142	473
47158	142	434
47159	142	7
47160	142	9
47161	142	526
47162	142	346
47163	142	417
47164	142	856
47165	142	1754
47166	142	358
47167	142	220
47168	142	1024
47169	142	79
47170	142	913
47171	142	129
47172	142	165
47173	142	809
47174	142	642
47175	142	674
47176	142	432
47177	142	1331
47178	142	865
47179	142	415
47180	142	1565
47181	142	116
47182	142	645
47183	142	596
47184	142	1378
47185	142	328
47186	142	143
47187	142	776
47188	142	1763
47189	142	76
47190	142	972
47191	142	59
47192	142	804
47193	142	582
47194	142	1294
47195	142	726
47196	142	1764
47197	142	1482
47198	142	1196
47199	142	755
47200	142	1145
47201	142	1351
47202	142	990
47203	142	1357
47204	142	1105
47205	142	1338
47206	142	1491
47207	142	1453
47208	142	663
47209	142	1102
47210	142	894
47211	142	391
47212	142	1728
47213	142	24
47214	142	477
47215	142	652
47216	142	987
47217	142	1619
47218	142	959
47219	142	1253
47220	142	412
47221	142	1053
47222	142	1354
47223	142	1002
47224	142	427
47225	142	370
47226	142	914
47227	142	1046
47228	142	815
47229	142	1056
47230	142	1691
47231	142	1608
47232	142	1412
47233	142	1555
47234	142	1716
47235	142	1485
47236	142	457
47237	142	113
47238	142	1297
47239	142	1381
47240	142	1138
47241	142	54
47242	142	223
47243	142	1109
47244	142	970
47245	142	1561
47246	142	53
47247	142	474
47248	142	891
47249	142	1277
47250	142	444
47251	142	902
47252	142	1039
47253	142	44
47254	142	266
47255	142	1157
47256	142	364
47257	142	470
47258	142	332
47259	142	831
47260	142	374
47261	142	1707
47262	142	1156
47263	142	344
47264	142	1029
47265	142	1027
47266	142	1327
47267	142	636
47268	142	1015
47269	142	610
47270	142	591
47271	142	550
47272	142	1058
47273	142	1173
47274	142	257
47275	142	194
47276	142	509
47277	142	1654
47278	142	1318
47279	142	1562
47280	142	1673
47281	142	536
47282	142	1057
47283	142	733
47284	142	1599
47285	142	1094
47286	142	387
47287	142	1302
47288	142	942
47289	142	1648
47290	142	686
47291	142	714
47292	142	1765
47293	142	225
47294	142	292
47295	142	27
47296	142	337
47297	142	83
47298	142	325
47299	142	333
47300	142	86
47301	142	187
47302	142	1392
47303	142	160
47304	142	1615
47305	142	11
47306	142	396
47307	142	416
47308	142	527
47309	142	975
47310	142	620
47311	142	1474
47312	142	486
47313	142	906
47314	142	643
47315	142	692
47316	142	584
47317	142	25
47318	142	568
47319	142	954
47320	142	487
47321	142	181
47322	142	377
47323	142	166
47324	142	1065
47325	142	515
47326	142	1564
47327	142	1535
47328	142	1019
47329	142	38
47330	142	28
47331	142	633
47332	142	1148
47333	142	1180
47334	142	62
47335	142	6
47336	142	170
47337	142	535
47338	142	48
47339	142	583
47340	142	264
47341	142	841
47342	142	1437
47343	142	956
47344	142	966
47345	142	308
47346	142	501
47347	142	1071
47348	142	838
47349	142	967
47350	142	1335
47351	142	541
47352	142	1766
47353	142	1308
47354	142	732
47355	142	139
47356	142	997
47357	142	958
47358	142	311
47359	142	1089
47360	142	984
47361	142	1767
47362	142	592
47363	142	280
47364	142	1431
47365	142	878
47366	142	52
47367	142	1390
47368	142	87
47369	142	1181
47370	142	685
47371	142	578
47372	142	72
47373	142	920
47374	142	1042
47375	142	253
47376	142	576
47377	142	723
47378	142	1546
47379	142	1064
47380	142	1117
47381	142	1119
47382	142	922
47383	142	31
47384	142	1650
47385	142	1362
47386	142	546
47387	142	1140
47388	142	1449
47389	142	868
47390	142	932
47391	142	646
47392	142	318
47393	142	1377
47394	142	472
47395	142	107
47396	142	1388
47397	142	1768
47398	142	460
47399	142	519
47400	142	124
47401	142	697
47402	142	877
47403	142	244
47404	142	1166
47405	142	713
47406	142	1407
47407	142	860
47408	142	1452
47409	142	708
47410	142	551
47411	142	404
47412	142	1769
47413	142	852
47414	142	866
47415	142	973
47416	142	418
47417	142	493
47418	142	271
47419	142	296
47420	142	818
47421	142	980
47422	142	1069
47423	142	824
47424	142	1231
47425	142	1359
47426	142	863
47427	142	1088
47428	142	1770
47429	142	1030
47430	142	1447
47431	142	869
47432	142	928
47433	142	221
47434	142	924
47435	142	1093
47436	142	945
47437	142	711
47438	142	1131
47439	142	1427
47440	142	1375
47441	142	1676
47442	142	245
47443	142	1414
47444	142	385
47445	142	1560
47446	142	1018
47447	142	285
47448	142	676
47449	142	1066
47450	142	119
47451	142	21
47452	142	1178
47453	142	560
47454	142	1035
47455	142	161
47456	142	629
47457	142	1732
47458	142	649
47459	142	1440
47460	142	571
47461	142	251
47462	142	1771
47463	142	750
47464	142	1536
47465	142	248
47466	142	1415
47467	142	670
47468	142	1472
47469	142	207
47470	142	597
47471	142	1267
47472	142	355
47473	142	667
47474	142	1020
47475	142	348
47476	142	465
47477	142	71
47478	142	1329
47479	142	867
47480	142	1239
47481	142	131
47482	142	1139
47483	142	981
47484	142	1235
47485	142	265
47486	142	1588
47487	142	888
47488	142	716
47489	142	769
47490	142	291
47491	142	799
47492	142	802
47493	142	567
47494	142	1445
47495	142	1772
47496	142	1149
47497	142	1501
47498	142	1552
47499	142	702
47500	142	1326
47501	142	1059
47502	142	1410
47503	142	167
47504	142	172
47505	142	1640
47506	142	673
47507	142	275
47508	142	250
47509	142	1289
47510	142	658
47511	142	466
47512	142	293
47513	142	919
47514	142	1694
47515	142	1263
47516	142	873
47517	142	1550
47518	142	461
47519	142	40
47520	142	1200
47521	142	586
47522	142	398
47523	142	13
47524	142	1576
47525	142	176
47526	142	155
47527	142	1532
47528	142	552
47529	142	523
47530	142	1266
47531	142	562
47532	142	1697
47533	142	1099
47534	142	608
47535	142	531
47536	142	1400
47537	142	577
47538	142	94
47539	142	20
47540	142	120
47541	142	1426
47542	142	1055
47543	142	303
47544	142	1261
47545	142	765
47546	142	829
47547	142	1254
47548	142	440
47549	142	1208
47550	142	1458
47551	142	164
47552	142	861
47553	142	1328
47554	142	1363
47555	142	1667
47556	142	1403
47557	142	14
47558	142	381
47559	142	81
47560	142	410
47561	142	353
47562	142	514
47563	142	300
47564	142	1161
47565	142	1236
47566	142	1639
47567	142	188
47568	142	295
47569	142	1060
47570	142	1269
47571	142	974
47572	142	1750
47573	142	948
47574	142	30
47575	142	530
47576	142	132
47577	142	1537
47578	142	323
47579	142	908
47580	142	41
47581	142	1391
47582	142	140
47583	142	29
47584	142	678
47585	142	1586
47586	142	1577
47587	142	846
47588	142	414
47589	142	449
47590	142	26
47591	142	1773
47592	142	407
47593	142	528
47594	142	554
47595	142	604
47596	142	488
47597	142	58
47598	142	1336
47599	142	182
47600	142	1512
47601	142	425
47602	142	630
47603	142	193
47604	142	644
47605	142	1373
47606	142	1677
47607	142	1418
47608	142	1220
47609	142	1595
47610	142	957
47611	142	313
47612	142	822
47613	142	933
47614	142	247
47615	142	737
47616	142	233
47617	142	938
47618	142	1021
47619	142	1222
47620	142	694
47621	142	1230
47622	142	1229
47623	142	1172
47624	142	279
47625	142	442
47626	142	1442
47627	142	494
47628	142	796
47629	142	1096
47630	142	763
47631	142	151
47632	142	745
47633	142	1073
47634	142	1744
47635	142	816
47636	142	479
47637	142	1203
47638	142	666
47639	142	270
47640	142	1494
47641	142	1443
47642	142	1154
47643	142	1176
47644	142	1141
47645	142	1557
47646	142	890
47647	142	798
47648	142	778
47649	142	283
47650	142	837
47651	142	1103
47652	142	211
47653	142	1646
47654	142	1554
47655	142	145
47656	142	1098
47657	142	1342
47658	142	1774
47659	142	1727
47660	142	510
47661	142	789
47662	142	843
47663	142	627
47664	142	1095
47665	142	897
47666	142	1433
47667	142	290
47668	142	1393
47669	142	1374
47670	142	1159
47671	142	1170
47672	142	229
47673	142	665
47674	142	683
47675	142	1036
47676	142	941
47677	142	547
47678	142	471
47679	142	82
47680	142	109
47681	142	1128
47682	142	1684
47683	142	351
47684	142	1013
47685	142	152
47686	142	579
47687	142	605
47688	142	935
47689	142	832
47690	142	828
47691	142	158
47692	142	1460
47693	142	1743
47694	142	1187
47695	142	943
47696	142	1534
47697	142	324
47698	142	1775
47699	142	1607
47700	142	853
47701	142	1776
47702	142	480
47703	142	1736
47704	142	1136
47705	142	1143
47706	142	240
47707	142	965
47708	142	1079
47709	142	227
47710	142	1125
47711	142	1111
47712	142	1777
47713	142	1710
47714	142	1778
47715	142	315
47716	142	1358
47717	142	887
47718	142	978
47719	142	1578
47720	142	930
47721	142	1708
47722	142	73
47723	142	784
47724	142	1451
47725	142	1197
47726	142	438
47727	142	746
47728	142	803
47729	142	1663
47730	142	1714
47731	142	794
47732	142	1168
47733	142	1696
47734	142	12
47735	142	226
47736	142	996
47737	142	1283
47738	142	446
47739	142	491
47740	142	724
47741	142	78
47742	142	706
47743	142	1215
47744	142	1756
47745	142	598
47746	142	1566
47747	142	287
47748	142	835
47749	142	263
47750	142	246
47751	142	787
47752	142	1779
47753	142	384
47754	142	90
47755	142	1486
47756	142	795
47757	142	1401
47758	142	834
47759	142	1169
47760	142	1466
47761	142	1379
47762	142	1147
47763	142	563
47764	142	1075
47765	142	1422
47766	142	281
47767	142	148
47768	142	1164
47769	142	1188
47770	142	1184
47771	142	625
47772	142	1780
47773	142	1781
47774	142	322
47775	142	115
47776	142	1492
47777	142	1083
47778	142	842
47779	142	764
47780	142	964
47781	142	773
47782	142	823
47783	142	827
47784	142	688
47785	142	1068
47786	142	378
47787	142	1589
47788	142	820
47789	142	1526
47790	142	1182
47791	142	791
47792	142	603
47793	142	1084
47794	142	345
47795	142	1484
47796	142	204
47797	142	1687
47798	142	1441
47799	142	569
47800	142	640
47801	142	915
47802	142	1216
47803	142	1101
47804	142	1782
47805	142	213
47806	142	1349
47807	142	1490
47808	142	1389
47809	142	1668
47810	142	453
47811	142	1296
47812	142	1553
47813	142	1016
47814	142	1582
47815	142	363
47816	142	1014
47817	142	792
47818	142	650
47819	142	682
47820	142	368
47821	142	1171
47822	142	1384
47823	142	462
47824	142	1454
47825	142	1341
47826	142	1524
47827	142	1479
47828	142	512
47829	142	1242
47830	142	593
47831	142	1026
47832	142	1150
47833	142	1183
47834	142	1591
47835	142	710
47836	142	1510
47837	142	1783
47838	142	1518
47839	142	306
47840	142	1753
47841	142	406
47842	142	705
47843	142	700
47844	142	1082
47845	142	214
47846	142	587
47847	142	1031
47848	142	1122
47849	142	1712
47850	142	940
47851	142	1160
47852	142	316
47853	142	1320
47854	142	458
47855	142	1115
47856	142	1177
47857	142	892
47858	142	830
47859	142	590
47860	142	1701
47861	142	1153
47862	142	286
47863	142	1622
47864	142	1436
47865	142	951
47866	142	1675
