rowcode	selection	commodity
75803	182	1185
75804	182	42
75805	182	113
75806	182	478
75807	182	505
75808	182	179
75809	182	710
75810	182	55
75811	182	946
75812	182	552
75813	182	161
75814	182	132
75815	182	1529
75816	182	247
75817	182	238
75818	182	176
75819	182	197
75820	182	677
75821	182	938
75822	182	1096
75823	182	964
75824	182	261
75825	182	1165
75826	182	1372
75827	182	1034
75828	182	797
75829	182	212
75830	182	1163
75831	182	939
75832	182	327
75833	182	708
75834	182	347
75835	182	174
75836	182	682
75837	182	180
75838	182	9
75839	182	297
75840	182	384
75841	182	717
75842	182	17
75843	182	39
75844	182	186
75845	182	531
75846	182	345
75847	182	688
75848	182	172
75849	182	340
75850	182	740
75851	182	403
75852	182	320
75853	182	526
75854	182	844
75855	182	61
75856	182	591
75857	182	87
75858	182	1142
75859	182	1342
75860	182	433
75861	182	617
75862	182	289
75863	182	389
75864	182	271
75865	182	120
75866	182	711
75867	182	325
75868	182	291
75869	182	309
75870	182	154
75871	182	841
75872	182	863
75873	182	490
75874	182	693
75875	182	1062
75876	182	200
75877	182	78
75878	182	109
75879	182	751
75880	182	112
75881	182	858
75882	182	444
75883	182	206
75884	182	401
75885	182	594
75886	182	816
75887	182	881
75888	182	356
75889	182	486
75890	182	460
75891	182	358
75892	182	404
75893	182	467
75894	182	228
75895	182	853
75896	182	550
75897	182	115
75898	182	136
75899	182	455
75900	182	204
75901	182	657
75902	182	500
75903	182	906
75904	182	160
75905	182	639
75906	182	633
75907	182	1625
75908	182	845
75909	182	610
75910	182	24
75911	182	32
75912	182	940
75913	182	1025
75914	182	292
75915	182	243
75916	182	597
75917	182	722
75918	182	44
75919	182	146
75920	182	336
75921	182	691
75922	182	674
75923	182	690
75924	182	1379
75925	182	947
75926	182	244
75927	182	321
75928	182	978
75929	182	392
75930	182	90
75931	182	361
75932	182	949
75933	182	1744
75934	182	1574
75935	182	637
75936	182	606
75937	182	735
75938	182	561
75939	182	1815
75940	182	431
75941	182	1112
75942	182	399
75943	182	784
75944	182	930
75945	182	660
75946	182	769
75947	182	719
75948	182	1607
75949	182	516
75950	182	114
75951	182	295
75952	182	91
75953	182	840
75954	182	50
75955	182	86
75956	182	712
75957	182	770
75958	182	262
75959	182	324
75960	182	150
75961	182	638
75962	182	1650
75963	182	573
75964	182	41
75965	182	388
75966	182	418
75967	182	482
75968	182	221
75969	182	234
75970	182	569
75971	182	1
75972	182	10
75973	182	492
75974	182	375
75975	182	342
75976	182	70
75977	182	895
75978	182	1002
75979	182	18
75980	182	1515
75981	182	326
75982	182	971
75983	182	781
75984	182	689
75985	182	338
75986	182	446
75987	182	308
75988	182	1070
75989	182	371
75990	182	66
75991	182	301
75992	182	257
75993	182	293
75994	182	935
75995	182	932
75996	182	501
75997	182	305
75998	182	653
75999	182	804
76000	182	364
76001	182	1754
76002	182	323
76003	182	14
76004	182	522
76005	182	352
76006	182	183
76007	182	1610
76008	182	1192
76009	182	898
76010	182	156
76011	182	493
76012	182	255
76013	182	104
76014	182	1577
76015	182	578
76016	182	213
76017	182	1033
76018	182	632
76019	182	540
76020	182	565
76021	182	398
76022	182	22
76023	182	810
76024	182	346
76025	182	1202
76026	182	548
76027	182	866
76028	182	370
76029	182	363
76030	182	306
76031	182	1105
76032	182	603
76033	182	137
76034	182	564
76035	182	331
76036	182	494
76037	182	1009
76038	182	1609
76039	182	554
76040	182	487
76041	182	756
76042	182	791
76043	182	171
76044	182	1534
76045	182	166
76046	182	1024
76047	182	908
76048	182	158
76049	182	240
76050	182	341
76051	182	43
76052	182	470
76053	182	1467
76054	182	924
76055	182	587
76056	182	38
76057	182	786
76058	182	328
76059	182	1378
76060	182	1141
76061	182	280
76062	182	1073
76063	182	410
76064	182	273
76065	182	253
76066	182	88
76067	182	698
76068	182	103
76069	182	1170
76070	182	738
76071	182	1348
76072	182	1291
76073	182	683
76074	182	241
76075	182	118
76076	182	149
76077	182	458
76078	182	551
76079	182	702
76080	182	422
76081	182	319
76082	182	445
76083	182	876
76084	182	4
76085	182	128
76086	182	773
76087	182	407
76088	182	130
76089	182	415
76090	182	871
76091	182	173
76092	182	1084
76093	182	1143
76094	182	739
76095	182	1776
76096	182	1767
76097	182	897
76098	182	252
76099	182	395
76100	182	270
76101	182	451
76102	182	546
76103	182	794
76104	182	124
76105	182	771
76106	182	1007
76107	182	1178
76108	182	560
76109	182	96
76110	182	1297
76111	182	367
76112	182	783
76113	182	199
76114	182	1117
76115	182	1364
76116	182	450
76117	182	168
76118	182	430
76119	182	1303
76120	182	314
76121	182	170
76122	182	65
76123	182	648
76124	182	75
76125	182	245
76126	182	405
76127	182	412
76128	182	870
76129	182	1225
76130	182	195
76131	182	63
76132	182	231
76133	182	1174
76134	182	462
76135	182	296
76136	182	417
76137	182	80
76138	182	570
76139	182	1128
76140	182	283
76141	182	454
76142	182	642
76143	182	742
76144	182	464
76145	182	11
76146	182	201
76147	182	1677
76148	182	1442
76149	182	178
76150	182	814
76151	182	1385
76152	182	1560
76153	182	1060
76154	182	1392
76155	182	668
76156	182	227
76157	182	372
76158	182	867
76159	182	436
76160	182	1647
76161	182	157
76162	182	618
76163	182	1156
76164	182	1520
76165	182	374
76166	182	877
76167	182	1550
76168	182	84
76169	182	152
76170	182	334
76171	182	1238
76172	182	880
76173	182	279
76174	182	440
76175	182	713
76176	182	275
76177	182	825
76178	182	568
76179	182	1479
76180	182	1145
76181	182	117
76182	182	649
76183	182	187
76184	182	1226
76185	182	1215
76186	182	679
76187	182	583
76188	182	1021
76189	182	106
76190	182	745
76191	182	1101
76192	182	434
76193	182	1516
76194	182	249
76195	182	1652
76196	182	627
76197	182	377
76198	182	670
76199	182	1074
76200	182	424
76201	182	750
76202	182	182
76203	182	801
76204	182	1049
76205	182	530
76206	182	267
76207	182	1180
76208	182	1040
76209	182	547
76210	182	131
76211	182	461
76212	182	205
76213	182	959
76214	182	281
76215	182	181
76216	182	1022
76217	182	353
76218	182	611
76219	182	787
76220	182	914
76221	182	214
76222	182	1421
76223	182	954
76224	182	817
76225	182	795
76226	182	1322
76227	182	933
76228	182	922
76229	182	945
76230	182	1110
76231	182	778
76232	182	89
76233	182	669
76234	182	553
76235	182	662
76236	182	1151
76237	182	818
76238	182	1506
76239	182	312
76240	182	640
76241	182	303
76242	182	453
76243	182	316
76244	182	288
76245	182	727
76246	182	37
76247	182	466
76248	182	865
76249	182	64
76250	182	1383
76251	182	512
76252	182	556
76253	182	1704
76254	182	879
76255	182	416
76256	182	1035
76257	182	1191
76258	182	896
76259	182	108
76260	182	246
76261	182	85
76262	182	194
76263	182	830
76264	182	1474
76265	182	1377
76266	182	1308
76267	182	567
76268	182	523
76269	182	893
76270	182	761
76271	182	1253
76272	182	979
76273	182	869
76274	182	563
76275	182	892
76276	182	448
76277	182	425
76278	182	861
76279	182	996
76280	182	1066
76281	182	543
76282	182	6
76283	182	701
76284	182	532
76285	182	641
76286	182	489
76287	182	527
76288	182	99
76289	182	1065
76290	182	162
76291	182	802
76292	182	60
76293	182	1459
76294	182	1557
76295	182	857
76296	182	1216
76297	182	343
76298	182	1271
76299	182	423
76300	182	190
76301	182	254
76302	182	165
76303	182	1077
76304	182	491
76305	182	1583
76306	182	258
76307	182	1213
76308	182	265
76309	182	1043
76310	182	232
76311	182	1017
76312	182	1294
76313	182	628
76314	182	1029
76315	182	782
76316	182	57
76317	182	48
76318	182	1327
76319	182	457
76320	182	1126
76321	182	960
76322	182	694
76323	182	277
76324	182	1010
76325	182	629
76326	182	737
76327	182	1489
76328	182	16
76329	182	125
76330	182	746
76331	182	815
76332	182	519
76333	182	997
76334	182	1134
76335	182	920
76336	182	1030
76337	183	360
76338	183	972
76339	183	46
76340	183	97
